stock_id,month_id,month_start_open_usd,month_end_close_usd,month_high_usd,month_low_usd,monthly_volume,intramonth_return,return_1m,return_3m,return_6m,intramonth_volatility,volatility_3m,volatility_6m,trading_days,avg_volume_3m,volume_ratio,price_range_ratio
US005,2020_02,188.836,166.075,198.998,161.21,42168200,-0.120533,-0.119975,-0.098786,-0.081258,0.295408,0.290361,0.246374,19,1940015.0,0.988,0.200107
US005,2020_03,167.372,150.138,176.476,126.127,105690400,-0.102968,-0.095963,-0.221679,-0.144293,0.999199,0.177505,0.274156,22,2940667.0,1.634,0.300824
US005,2020_04,145.825,171.074,173.827,136.362,59790800,0.173146,0.139444,-0.093487,0.007145,0.589466,0.496571,0.355726,21,3146203.0,0.864,0.256915
US005,2020_05,167.859,186.252,188.616,161.605,41873500,0.109574,0.08872,0.121489,0.010702,0.308794,0.429179,0.357811,20,3141738.0,0.606,0.160915
US005,2020_06,186.178,198.353,201.281,179.979,55507600,0.065394,0.064974,0.321137,0.02827,0.42884,0.131777,0.363638,22,2381392.0,1.059,0.114419
US005,2020_07,198.15,208.407,209.297,197.235,36956200,0.051764,0.050687,0.218227,0.104339,0.132727,0.06655,0.363264,22,2035414.0,0.825,0.060872
US005,2020_08,208.611,222.453,225.8,208.11,31526600,0.066353,0.067399,0.194371,0.339474,0.103951,0.031282,0.274051,21,1878642.0,0.763,0.0848
US005,2020_09,221.118,209.529,229.769,195.093,48333500,-0.052411,-0.0581,0.056343,0.395574,0.378478,0.236069,0.22579,21,1769944.0,1.241,0.15682
US005,2020_10,210.799,201.898,218.466,197.746,37834400,-0.042225,-0.03642,-0.031234,0.180178,0.257112,0.232373,0.211679,22,1783250.0,0.964,0.09829
US005,2020_11,204.001,231.85,233.544,203.21,35382000,0.136514,0.148357,0.042243,0.244825,0.201267,0.393032,0.262413,20,1841665.0,0.873,0.148697
US005,2020_12,234.103,243.132,252.412,226.694,45455800,0.038568,0.048657,0.160374,0.225752,0.281595,0.320377,0.259609,22,1798064.0,1.149,0.109857
US005,2021_01,242.936,225.946,248.083,225.769,38006100,-0.069936,-0.070684,0.119113,0.084159,0.223093,0.379897,0.297904,19,1800665.0,0.959,0.091854
US005,2021_02,229.85,234.333,244.336,227.861,34428900,0.019504,0.03712,0.010709,0.053404,0.182356,0.228022,0.288423,19,1786224.0,0.876,0.071678
US005,2021_03,237.229,258.009,262.726,228.3,58126700,0.087595,0.101036,0.061192,0.231379,0.265375,0.300648,0.284044,23,1978208.0,1.336,0.145118
US005,2021_04,260.223,271.662,274.763,257.841,38033500,0.043958,0.052914,0.202329,0.345541,0.092289,0.11533,0.254412,21,1978623.0,0.874,0.065027
US005,2021_05,274.435,264.345,275.906,259.398,39091400,-0.036766,-0.026934,0.128072,0.140152,0.176923,0.223909,0.214155,20,2049267.0,0.867,0.060151
US005,2021_06,267.549,276.177,278.997,259.867,42953300,0.032248,0.044762,0.070416,0.135917,0.127907,0.152199,0.213133,22,1819367.0,1.073,0.071504
US005,2021_07,276.824,298.462,301.581,276.374,38555900,0.078165,0.08069,0.098654,0.320944,0.131049,0.18981,0.152177,21,1827282.0,0.959,0.091059
US005,2021_08,299.956,316.2,318.164,296.414,32643800,0.054155,0.059431,0.196165,0.34936,0.117238,0.062578,0.151525,22,1729591.0,0.858,0.072509
US005,2021_09,317.036,300.567,324.618,299.045,45872700,-0.051947,-0.049441,0.08831,0.164945,0.192143,0.241823,0.181153,21,1773824.0,1.175,0.080664
US005,2021_10,303.808,338.086,338.868,296.893,35413000,0.112828,0.124829,0.13276,0.244512,0.165587,0.304959,0.228338,21,1726205.0,0.932,0.138163
US005,2021_11,338.124,336.776,353.285,331.782,45477600,-0.003987,-0.003874,0.065073,0.274004,0.216556,0.313084,0.21428,21,1920656.0,1.076,0.063596
US005,2021_12,344.192,390.628,393.286,336.72,53205200,0.134913,0.159905,0.29964,0.414411,0.321446,0.298726,0.271208,22,2031755.0,1.19,0.164344
US005,2022_01,390.732,334.04,391.552,301.466,63805000,-0.145092,-0.144864,-0.011966,0.119205,0.321399,0.528367,0.393681,20,2461936.0,1.178,0.230557
US005,2022_02,334.645,298.556,340.2,284.092,48249200,-0.107843,-0.106228,-0.113488,-0.0558,0.335665,0.57481,0.426568,19,2503930.0,0.876,0.167664
US005,2022_03,299.482,318.594,325.424,280.927,62911400,0.063817,0.067116,-0.184407,0.059978,0.271813,0.391091,0.428141,23,2650994.0,1.079,0.148581
US005,2022_04,319.879,284.606,326.218,284.076,45062200,-0.11027,-0.10668,-0.147988,-0.158184,0.343965,0.34714,0.411978,20,2367012.0,0.865,0.131744
US005,2022_05,284.701,282.806,299.312,254.105,50760000,-0.006656,-0.006326,-0.052754,-0.160255,0.425305,0.302224,0.411727,21,2405055.0,0.959,0.15879
US005,2022_06,288.179,263.088,295.939,254.977,51679000,-0.087067,-0.069725,-0.174223,-0.326502,0.360987,0.175819,0.271195,21,2234867.0,1.051,0.142143
US005,2022_07,263.021,291.229,292.656,248.923,39731900,0.107246,0.106967,0.02327,-0.128162,0.27474,0.310079,0.314885,20,2154105.0,0.838,0.166272
US005,2022_08,287.682,274.303,307.034,273.323,36922600,-0.046506,-0.058121,-0.030067,-0.081235,0.208692,0.34237,0.289262,23,1944447.0,0.863,0.117178
US005,2022_09,273.675,244.672,282.243,241.791,50957600,-0.105976,-0.108022,-0.069997,-0.232025,0.236796,0.38978,0.281501,21,1933517.0,1.198,0.147811
US005,2022_10,247.496,271.167,275.293,232.054,46327800,0.095642,0.108288,-0.068888,-0.047221,0.343346,0.392357,0.321231,21,2033455.0,1.036,0.174708
US005,2022_11,274.185,287.433,287.472,244.538,39821400,0.048318,0.059986,0.047869,0.016362,0.433831,0.393318,0.333765,21,2077376.0,0.871,0.156587
US005,2022_12,288.885,254.872,291.445,242.131,50441000,-0.117739,-0.113282,0.041689,-0.031226,0.351668,0.403604,0.362137,21,2069548.0,1.108,0.170706
US005,2023_01,257.126,267.625,276.18,249.648,45061600,0.040832,0.050035,-0.013063,-0.081051,0.256289,0.337026,0.328944,20,2050364.0,0.999,0.103187
US005,2023_02,265.275,254.678,283.68,251.992,35007000,-0.039947,-0.048378,-0.113959,-0.071546,0.256871,0.284851,0.32581,19,1977418.0,0.805,0.119451
US005,2023_03,254.16,274.108,274.252,232.859,69747200,0.078486,0.076294,0.075472,0.120308,0.331846,0.227675,0.293434,23,2269936.0,1.397,0.162862
US005,2023_04,271.787,269.87,277.919,260.155,43364700,-0.007053,-0.015463,0.008388,-0.004785,0.183081,0.223812,0.256067,19,2244226.0,0.878,0.06536
US005,2023_05,268.714,294.547,307.054,251.952,61226700,0.096136,0.091441,0.156548,0.024749,0.237298,0.200385,0.27636,22,2641494.0,1.054,0.205059
US005,2023_06,294.364,297.108,315.739,284.996,62201300,0.009322,0.008695,0.083908,0.165713,0.238028,0.194211,0.189313,21,2527162.0,1.119,0.104439
US006,2020_01,330.0,351.14,356.82,328.19,44249000,0.064061,0.064674,0.263412,0.174932,0.162069,0.097214,0.21691,21,2121141.0,0.948,0.086758
US006,2020_02,353.41,345.12,386.75,324.0,56911700,-0.023457,-0.017144,0.114981,0.213033,0.304579,0.164487,0.193831,19,2306798.0,1.121,0.177556
US006,2020_03,349.81,318.24,364.95,255.13,126565500,-0.090249,-0.077886,-0.035081,0.152,1.163662,0.247818,0.238991,22,3450397.0,1.667,0.313942
US006,2020_04,307.0,353.64,356.23,289.71,73060300,0.151922,0.111237,0.00712,0.272407,0.57292,0.334481,0.263186,21,3886932.0,0.854,0.216678
US006,2020_05,347.24,386.6,391.27,340.0,55496700,0.113351,0.093202,0.12019,0.24899,0.263256,0.361563,0.251369,20,3865492.0,0.653,0.14765
US006,2020_06,387.08,435.31,446.15,382.0,70630600,0.1246,0.125996,0.367867,0.319881,0.329638,0.056895,0.279157,22,3017994.0,1.064,0.165728
US006,2020_07,434.8,444.32,470.61,416.29,54648000,0.021895,0.020698,0.256419,0.265364,0.338304,0.186654,0.280538,22,2739020.0,0.907,0.124931
US006,2020_08,449.84,513.39,533.7,431.59,54518500,0.141272,0.155451,0.327962,0.48757,0.425879,0.245413,0.297851,21,2724198.0,0.91,0.226992
US006,2020_09,515.0,490.43,536.88,452.52,84762100,-0.047709,-0.044722,0.126622,0.54107,0.450577,0.353575,0.259119,21,2938312.0,1.311,0.163806
US006,2020_10,497.43,447.1,519.6,442.51,48077600,-0.10118,-0.088351,0.006257,0.26428,0.330256,0.450361,0.337626,22,2838761.0,0.77,0.154977
US006,2020_11,451.0,478.47,502.53,438.94,53547100,0.060909,0.070163,-0.068018,0.237636,0.41576,0.283651,0.331029,20,2824042.0,0.862,0.140998
US006,2020_12,482.01,500.12,506.92,468.82,54979100,0.037572,0.045248,0.019758,0.148882,0.179387,0.295284,0.298731,22,2372785.0,1.053,0.079044
US006,2021_01,500.3,458.77,500.79,453.34,57398700,-0.08301,-0.08268,0.026102,0.032522,0.299393,0.284069,0.336825,19,2514014.0,1.038,0.094843
US006,2021_02,462.28,459.67,506.51,450.12,44481400,-0.005646,0.001962,-0.039292,-0.104638,0.27085,0.225405,0.229798,19,2376655.0,0.851,0.121982
US006,2021_03,465.68,475.37,482.41,420.78,75495000,0.020808,0.034155,-0.049488,-0.030708,0.366125,0.209051,0.233508,23,2687502.0,1.277,0.132344
US006,2021_04,483.12,508.34,525.44,480.5,40867600,0.052202,0.069357,0.10805,0.136972,0.179842,0.11677,0.199621,21,2437030.0,0.762,0.09302
US006,2021_05,510.97,504.58,511.74,468.5,39879500,-0.012506,-0.007397,0.0977,0.05457,0.248492,0.133092,0.185295,20,2367305.0,0.766,0.084623
US006,2021_06,504.54,585.64,592.24,487.34,52698300,0.16074,0.160649,0.231967,0.170999,0.230963,0.291426,0.283609,22,2021900.0,1.185,0.207912
US006,2021_07,583.33,621.63,631.64,581.35,33921000,0.065658,0.061454,0.222863,0.354993,0.119758,0.29264,0.210908,21,1916648.0,0.804,0.086212
US006,2021_08,625.87,663.7,667.9,612.93,28723500,0.060444,0.067677,0.315351,0.443862,0.138309,0.192468,0.192108,22,1747618.0,0.747,0.08783
US006,2021_09,664.51,575.72,673.88,573.24,52671900,-0.133617,-0.13256,-0.016939,0.211099,0.246297,0.394398,0.341509,21,1747218.0,1.37,0.15145
US006,2021_10,577.52,650.36,659.19,552.14,44398000,0.126126,0.129646,0.046217,0.27938,0.214665,0.474736,0.365237,21,1905961.0,1.059,0.185362
US006,2021_11,651.05,669.85,699.54,634.78,43332600,0.028876,0.029968,0.009266,0.32754,0.300994,0.458483,0.355682,21,2127311.0,0.926,0.09947
US006,2021_12,676.0,567.06,678.78,538.05,84153000,-0.161154,-0.153452,-0.015042,-0.031726,0.575452,0.497441,0.401542,22,2604297.0,1.469,0.208181
US006,2022_01,566.65,534.3,575.0,480.62,84110900,-0.05709,-0.057772,-0.178455,-0.140486,0.438285,0.317792,0.393391,20,3206008.0,1.193,0.166558
US006,2022_02,536.0,467.68,540.46,416.81,70327300,-0.127463,-0.124686,-0.301814,-0.295344,0.473395,0.170058,0.38516,19,3615018.0,0.884,0.23069
US006,2022_03,468.0,455.62,479.21,407.94,98677500,-0.026453,-0.025787,-0.196522,-0.208608,0.529923,0.174824,0.35999,23,3835086.0,1.17,0.152286
US006,2022_04,455.0,395.95,473.49,394.64,54962600,-0.12978,-0.130964,-0.258937,-0.391183,0.352965,0.204367,0.24722,20,3393445.0,0.736,0.173297
US006,2022_05,397.13,416.48,428.55,370.27,72499700,0.048725,0.05185,-0.109477,-0.378249,0.476354,0.317839,0.270782,21,3426361.0,0.962,0.146753
US006,2022_06,428.0,366.06,441.9,338.0,71835200,-0.14472,-0.121062,-0.196567,-0.35446,0.471689,0.35614,0.250969,21,3019659.0,1.081,0.242757
US006,2022_07,364.18,410.12,414.62,359.07,46401300,0.126146,0.120363,0.035787,-0.232416,0.341325,0.430996,0.367771,20,2889942.0,0.73,0.152534
US006,2022_08,406.51,373.44,451.15,371.06,51826400,-0.081351,-0.089437,-0.103342,-0.201505,0.326616,0.454538,0.35091,23,2576711.0,0.914,0.197019
US006,2022_09,371.0,275.2,396.39,274.73,124381600,-0.258221,-0.263068,-0.248211,-0.395988,0.657677,0.665105,0.477587,21,3372868.0,1.676,0.327925
US006,2022_10,278.27,318.5,330.58,276.6,82411600,0.144572,0.15734,-0.223398,-0.195606,0.31746,0.731832,0.559288,21,3918479.0,0.956,0.193984
US006,2022_11,321.01,344.93,350.97,278.23,70803500,0.074515,0.082983,-0.076344,-0.171797,0.565438,0.777203,0.571031,21,4206011.0,0.765,0.226597
US006,2022_12,348.03,336.53,355.67,324.35,65103400,-0.033043,-0.024353,0.222856,-0.08067,0.300065,0.316424,0.545268,21,3307856.0,0.895,0.089992
US006,2023_01,340.16,370.34,373.42,322.44,48869800,0.088723,0.100467,0.162763,-0.096996,0.287073,0.234121,0.535123,20,2799647.0,0.793,0.149871
US006,2023_02,370.01,323.95,402.49,318.6,57466500,-0.124483,-0.125263,-0.060824,-0.132525,0.399172,0.391706,0.5507,19,2597571.0,1.006,0.226724
US006,2023_03,323.8,385.37,385.73,321.0,82830400,0.190148,0.189597,0.145128,0.400327,0.336942,0.562201,0.409298,23,2866162.0,1.314,0.199907
US006,2023_04,380.88,377.56,386.0,357.25,39098400,-0.008717,-0.020266,0.019496,0.185432,0.204408,0.555345,0.388048,19,2718111.0,0.654,0.075483
US006,2023_05,376.51,417.79,432.99,331.89,86414400,0.109639,0.106553,0.289674,0.211231,0.47057,0.36612,0.396547,22,3156715.0,1.244,0.268519
US006,2023_06,412.29,488.99,518.74,412.29,108598900,0.186034,0.17042,0.268884,0.453035,0.336871,0.336225,0.418361,21,3547147.0,1.392,0.258192
US007,2020_01,46.86,47.0,52.81,46.1,1227882000,0.002988,0.024858,0.385205,0.543514,0.434884,0.277193,0.354195,21,51706102.0,1.079,0.143193
US007,2020_02,46.4,45.48,59.27,41.04,1283146900,-0.019828,-0.03234,0.161686,0.446105,0.610795,0.364008,0.385294,19,52931359.0,1.102,0.392888
US007,2020_03,47.42,45.48,50.2,36.75,2095887300,-0.040911,0.0,-0.008286,0.568817,1.145852,0.099353,0.325067,22,69801761.0,1.365,0.283636
US007,2020_04,44.18,52.39,58.63,41.7,1714615700,0.185831,0.151935,0.114681,0.544061,0.685432,0.340845,0.313778,21,77176514.0,1.01,0.383205
US007,2020_05,51.07,53.8,56.98,49.09,1192698100,0.053456,0.026914,0.182938,0.374202,0.476795,0.280852,0.290931,20,75806077.0,0.715,0.154494
US007,2020_06,53.31,52.61,59.0,48.42,1174606200,-0.013131,-0.022119,0.156772,0.147187,0.447601,0.3109,0.23108,22,61847273.0,0.863,0.198462
US007,2020_07,52.63,77.43,78.96,51.6,1563684800,0.471214,0.471773,0.477954,0.647447,0.815178,0.942586,0.672926,22,59560441.0,1.193,0.519856
US007,2020_08,78.19,90.82,92.64,76.1,1220335300,0.16153,0.17293,0.688104,0.996922,0.579492,0.86172,0.638229,21,59979186.0,0.925,0.211536
US007,2020_09,91.92,81.99,94.28,73.85,1168263000,-0.108029,-0.097225,0.558449,0.80277,0.50801,0.985952,0.698984,21,59883077.0,0.887,0.222258
US007,2020_10,83.06,75.29,88.72,74.23,1181118000,-0.093547,-0.081717,-0.027638,0.437106,0.421283,0.52549,0.747661,22,54086611.0,0.993,0.174452
US007,2020_11,75.85,92.66,92.74,73.76,907041400,0.221622,0.230708,0.02026,0.722305,0.47871,0.640922,0.769202,20,49339733.0,0.836,0.250231
US007,2020_12,92.25,91.71,97.98,89.03,848701400,-0.005854,-0.010253,0.118551,0.743205,0.265225,0.56706,0.764389,22,44497891.0,0.867,0.097019
US007,2021_01,92.11,85.64,99.23,85.02,997848700,-0.070242,-0.066187,0.137468,0.106031,0.429268,0.546511,0.490104,19,41721083.0,1.087,0.154272
US007,2021_02,86.83,84.51,94.22,79.36,734954400,-0.026719,-0.013195,-0.087956,-0.069478,0.38232,0.109046,0.420792,19,39113705.0,0.854,0.171139
US007,2021_03,85.37,78.5,86.95,73.86,1008228800,-0.080473,-0.071116,-0.144041,-0.042566,0.480684,0.111241,0.4087,23,41530786.0,1.103,0.153333
US007,2021_04,80.16,81.62,89.2,77.94,986273800,0.018214,0.039745,-0.046941,0.084075,0.43099,0.192082,0.387352,21,41355409.0,1.084,0.140469
US007,2021_05,81.97,80.08,82.0,72.5,892921300,-0.023057,-0.018868,-0.05242,-0.135765,0.294313,0.192123,0.141921,20,43748847.0,0.928,0.115896
US007,2021_06,81.01,93.93,94.34,78.96,812057600,0.159486,0.172952,0.196561,0.024207,0.321981,0.340513,0.314251,22,40776556.0,0.905,0.189853
US007,2021_07,94.04,106.19,106.97,84.24,1138187300,0.1292,0.130523,0.301029,0.239958,0.406854,0.349035,0.326849,21,43078276.0,1.201,0.241706
US007,2021_08,105.93,110.72,122.49,101.98,1998312900,0.045219,0.042659,0.382617,0.310141,0.438683,0.230202,0.314334,22,59826633.0,1.518,0.193618
US007,2021_09,111.3,102.9,111.85,99.51,867104200,-0.075472,-0.070629,0.095497,0.310828,0.31011,0.349331,0.313887,21,60660673.0,0.65,0.110871
US007,2021_10,102.6,120.23,128.08,99.82,930236100,0.171832,0.168416,0.132216,0.473046,0.267862,0.414225,0.354508,21,57509897.0,0.735,0.275439
US007,2021_11,119.45,158.37,164.46,118.13,1373609400,0.325827,0.317225,0.430365,0.977647,0.576606,0.677816,0.454828,21,48044692.0,1.3,0.387861
US007,2021_12,160.37,143.9,160.88,130.6,1175493900,-0.1027,-0.091368,0.398445,0.531992,0.603646,0.716353,0.536766,22,52717264.0,1.014,0.188813
US007,2022_01,145.14,114.25,152.42,99.35,1638612600,-0.212829,-0.206046,-0.049738,0.075902,0.633326,0.952798,0.661501,20,63450241.0,1.174,0.365647
US007,2022_02,116.75,123.34,132.96,104.26,2293656000,0.056445,0.079562,-0.221191,0.113981,0.702936,0.497876,0.665682,19,77390341.0,1.347,0.245824
US007,2022_03,122.33,109.34,125.67,100.08,2460278900,-0.106188,-0.113507,-0.240167,0.062585,0.685522,0.5048,0.684186,23,96856780.0,1.155,0.209188
US007,2022_04,110.48,85.52,111.42,84.02,1719017900,-0.225923,-0.217853,-0.251466,-0.288697,0.509234,0.522723,0.708473,20,98075042.0,0.797,0.248009
US007,2022_05,85.66,101.86,104.55,83.27,2898334400,0.18912,0.191066,-0.174153,-0.356823,0.802821,0.736027,0.564139,21,107236836.0,1.229,0.248424
US007,2022_06,102.13,76.47,109.57,75.48,2030987200,-0.251248,-0.249264,-0.300622,-0.468589,0.613335,0.85099,0.626197,21,100732417.0,0.916,0.33379
US007,2022_07,75.19,94.47,94.81,71.6,1633255900,0.256417,0.235386,0.104654,-0.173129,0.454951,0.92816,0.726292,20,99432992.0,0.747,0.308685
US007,2022_08,95.59,84.87,104.59,83.72,1801038400,-0.112146,-0.10162,-0.166798,-0.311902,0.494591,0.860532,0.716342,23,82807295.0,0.989,0.218328
US007,2022_09,82.35,63.36,85.68,62.83,1677508600,-0.230601,-0.253446,-0.17144,-0.420523,0.498712,0.866697,0.774545,21,77451559.0,0.984,0.277474
US007,2022_10,64.46,60.06,70.29,54.57,1961500500,-0.068259,-0.052083,-0.364243,-0.297708,0.659426,0.363462,0.730763,21,82424962.0,1.082,0.243872
US007,2022_11,61.49,77.63,79.16,58.03,1681532600,0.262482,0.292541,-0.085307,-0.237876,0.681711,0.956467,0.816297,21,80614268.0,0.948,0.343633
US007,2022_12,78.31,64.77,79.23,61.96,1149724900,-0.172903,-0.165658,0.022254,-0.153001,0.41585,0.826572,0.767387,21,72617545.0,0.72,0.220534
US007,2023_01,66.0,75.15,77.08,60.05,1081467000,0.138636,0.160259,0.251249,-0.204509,0.511349,0.816904,0.715955,20,59283705.0,0.829,0.25803
US007,2023_02,78.47,78.58,88.94,75.92,1145820100,0.001402,0.045642,0.012238,-0.074113,0.637303,0.572724,0.705883,19,51166848.0,1.018,0.165923
US007,2023_03,78.55,98.01,102.43,76.65,1656082900,0.24774,0.247264,0.513201,0.546875,0.416944,0.350309,0.616149,23,58838939.0,1.279,0.328199
US007,2023_04,96.7,89.37,97.27,83.76,895569200,-0.075801,-0.088154,0.189222,0.488012,0.309772,0.584907,0.637569,19,56022306.0,0.727,0.13971
US007,2023_05,91.03,118.21,130.79,81.02,1763501900,0.298583,0.322703,0.504327,0.522736,0.673283,0.757628,0.662419,22,65381121.0,1.226,0.546743
US007,2023_06,117.29,113.91,132.83,107.08,1542984600,-0.028817,-0.036376,0.162228,0.758685,0.472323,0.775142,0.561635,21,63667511.0,1.102,0.219541
US008,2020_01,16.263,16.288,16.866,16.076,76663600,0.001537,0.005063,0.173065,0.200789,0.125121,0.180429,0.23377,21,4840189.0,0.72,0.048573
US008,2020_02,16.379,13.721,17.412,12.918,79978100,-0.162281,-0.157603,-0.109013,0.107878,0.397076,0.381519,0.324447,19,4072273.0,0.893,0.274412
US008,2020_03,13.754,11.154,15.116,6.652,176321600,-0.189036,-0.187089,-0.311739,-0.155062,1.363401,0.358475,0.422941,22,5044898.0,1.589,0.615385
US008,2020_04,10.662,10.977,12.294,9.85,123785800,0.029544,-0.015908,-0.3261,-0.209472,0.841919,0.317016,0.405412,21,5758871.0,0.977,0.229231
US008,2020_05,10.77,10.347,11.018,9.113,132250500,-0.039276,-0.057358,-0.245907,-0.328112,0.660367,0.309357,0.326749,20,6550877.0,0.918,0.176923
US008,2020_06,10.331,12.004,12.493,9.941,174400600,0.16194,0.160128,0.076188,-0.259302,0.596368,0.400018,0.43378,22,6521771.0,1.216,0.246993
US008,2020_07,12.095,12.735,13.172,11.408,113332600,0.052914,0.060908,0.160193,-0.218146,0.321883,0.377179,0.45503,22,6363389.0,0.81,0.14589
US008,2020_08,12.727,14.842,15.202,12.501,106457700,0.166182,0.165463,0.434439,0.081701,0.361333,0.203983,0.471479,21,5972589.0,0.81,0.212221
US008,2020_09,14.759,15.143,15.988,14.324,107980900,0.026018,0.020282,0.261526,0.357639,0.242025,0.25946,0.318036,21,4966230.0,0.988,0.112748
US008,2020_10,15.252,16.426,17.359,14.6,113058800,0.076974,0.084708,0.289826,0.496448,0.24495,0.251991,0.29473,22,4962082.0,1.036,0.180921
US008,2020_11,16.67,17.218,18.802,16.569,117886500,0.032873,0.048205,0.160057,0.664031,0.37649,0.111919,0.20839,20,5135245.0,1.043,0.133906
US008,2020_12,17.403,19.796,19.897,17.075,119467700,0.137505,0.149707,0.307212,0.649083,0.272434,0.1781,0.200332,22,5309288.0,1.023,0.162149
US008,2021_01,19.973,20.681,24.159,19.223,141527800,0.035448,0.044743,0.25905,0.623955,0.552992,0.206552,0.20682,19,5740636.0,1.121,0.247153
US008,2021_02,20.91,22.521,24.65,20.597,134493400,0.077044,0.088971,0.308015,0.517372,0.40921,0.182551,0.158505,19,5992256.0,1.02,0.193836
US008,2021_03,22.954,22.733,24.387,21.054,163762000,-0.009628,0.009413,0.148404,0.501208,0.333593,0.138086,0.167625,23,6663382.0,1.117,0.145179
US008,2021_04,22.928,23.718,24.472,22.81,100839400,0.034456,0.043305,0.146823,0.443907,0.17648,0.138301,0.169688,21,6046891.0,0.758,0.072485
US008,2021_05,23.871,21.663,23.939,20.572,138735200,-0.092497,-0.086628,-0.038105,0.258173,0.273163,0.233475,0.274616,20,6111161.0,1.032,0.141071
